FOLD,SHIP_NO,DWG_NO,TRUE_CODE,PRED_CODE
4,409306,SB19CA201,1_1,"1_1, 1_G"
4,242106,WA230BB21,1_1,"1_G, 1_1"
4,241706,WA230BB21,1_1,"1_G, 1_1"
4,409406,SE11CC101,1_1,"1_1, 1_2"
4,252706,SD11BA201,1_1,"1_1, 1_G"
4,247606,W2E51T911,1_1,"1_1, 1_6"
4,246506,W2E51T911,1_1,"1_1, 1_6"
4,246306,W2E51T911,1_1,"1_1, 1_6"
4,245406,W2E51T911,1_1,"1_1, 1_6"
4,814006,WA400EB11,1_1,"1_G, 1_1"
4,247706,WA200EB11,1_1,"1_G, 1_1"
4,248106,W1D13F856,1_1,"1_G, 1_D"
4,241806,NH11CD71A,1_1,"1_1, 1_G"
4,241506,NH11CD71A,1_1,"1_1, 1_G"
4,241406,NH11CD71A,1_1,"1_1, 1_G"
4,244806,WH51CH719,1_1,"1_G, 1_D"
4,248106,WL17CJ101,1_1,"1_E, 5_2"
4,252006,W1D11TM51,1_1,"1_1, 1_D"
4,251406,W1D11TM51,1_1,"1_1, 1_D"
4,242506,SS16BA201,1_1,"1_1, 1_G"
4,242406,SB39BC101,1_1,"1_1, 1_6"
4,251806,WE11CL701,1_1,"5_2, 1_1"
4,251906,W1D11T852,1_1,"1_1, 1_G"
4,251806,W1D11T852,1_1,"1_1, 1_G"
4,S08706,1A000E009,1_1,"1_G, 1_1"
4,S41206,SB71BA201,1_1,"1_1, 5_2"
4,251706,SE51BA201,1_1,"1_1, 1_2"
4,814706,SD91PA201,1_1,"1_1, 5_2"
4,816306,SD17CC101,1_1,"1_1, 1_2"
4,S09206,SE41BC101,1_1,"1_1, 1_G"
4,S09206,SE41BA201,1_1,"1_1, 5_2"
4,252806,SS12BC103,1_1,"1_1, 5_2"
4,252806,SS12BC101,1_1,"1_1, 5_2"
4,252806,SS12BA201,1_1,"1_1, 1_G"
4,248106,WD92PT756,1_1,"1_1, 1_G"
4,S09006,SB71BA201,1_1,"1_1, 5_2"
4,S41806,SS12BC101,1_1,"1_1, 1_6"
4,S40406,WN11CL701,1_1,"1_1, 5_2"
4,242206,2A800A060,1_1,"1_G, 1_1"
4,242106,2A800A060,1_1,"1_G, 1_1"
4,241706,2A800A060,1_1,"1_G, 1_1"
4,246606,NH31CH721,1_1,4_1
4,S09006,SF51BA201,1_1,"1_1, 1_2"
4,251806,SN41CA201,1_1,"1_1, 1_G"
4,251606,SN41CA201,1_1,"1_1, 1_G"
4,814106,SU34BA201,1_1,"1_1, 1_G"
4,814106,SU32BA201,1_1,"1_1, 1_G"
4,251406,SB14BC101,1_1,"1_1, 5_2"
4,246706,WH11CY711,1_1,"1_G, 1_1"
4,242406,WB12ST791,1_1,"1_G, 1_1"
4,252806,SD11BC101,1_1,"1_1, 1_5"
4,252806,ST14BA201,1_1,"1_1, 1_9"
4,814106,SS13BA201,1_1,"1_1, 1_G"
4,247206,SF11CA201,1_1,"1_1, 5_2"
4,247506,SF22CA201,1_1,"1_1, 1_G"
4,816306,SE11CC105,1_1,"1_1, 1_2"
4,251206,SN41CA201,1_1,"1_1, 1_G"
4,408906,WH11CT711,1_1,"1_1, 1_G"
4,814806,SU23BC101,1_1,"1_1, 1_G"
4,241606,N1D14F832,1_1,"1_1, 1_G"
4,241406,N1D14F832,1_1,"1_1, 1_G"
4,248006,SD39CA201,1_1,"1_1, 1_G"
4,248006,SD37CA201,1_1,"1_1, 1_G"
4,249306,SB31BA201,1_1,"1_1, 1_G"
4,252006,SN31CA201,1_1,"1_1, 1_G"
4,251906,SN31CA201,1_1,"1_1, 1_G"
4,S41806,WS13SF751,1_1,"5_2, 1_1"
4,248006,WA100FB12,1_1,"1_G, 2_4"
4,249206,SD11BA201,1_1,"1_1, 1_G"
4,249206,SB12BC101,1_1,"1_1, 5_2"
4,244806,SF51CA201,1_1,"1_1, 1_G"
4,251806,SE31BC103,1_1,"1_1, 1_2"
4,251906,SE42BC103,1_1,"1_1, 5_2"
4,251806,SE42BC103,1_1,"1_1, 5_2"
4,251406,SE42BC103,1_1,"1_1, 5_2"
4,246706,NH12CB721,1_1,"1_3, 1_1"
4,816406,SD13CC104,1_1,"1_1, 1_2"
4,814606,WH12CY711,1_1,"1_G, 1_1"
4,246606,1A000E006,1_1,"1_G, 1_1"
4,246706,1A000E006,1_1,"1_G, 1_1"
4,241606,WH11CT711,1_1,"1_1, 1_G"
4,240206,WH11CT711,1_1,"1_1, 1_G"
4,249306,SB54CA201,1_1,"1_1, 1_2"
4,242006,SB18BC105,1_1,"1_1, 5_2"
4,242606,SB18BC105,1_1,"1_1, 5_2"
4,242506,SB17BC105,1_1,"1_1, 5_2"
4,242606,SB19CA201,1_1,"1_1, 5_2"
4,242006,SB19CA201,1_1,"1_1, 5_2"
4,251606,SS17BA201,1_1,"1_1, 1_G"
4,251506,SS14BA201,1_1,"1_1, 1_G"
4,251306,SS17BA201,1_1,"1_1, 1_G"
4,251306,SS14BA201,1_1,"1_1, 1_G"
4,251206,SS14BA201,1_1,"1_1, 1_G"
4,251106,SS14BA201,1_1,"1_1, 1_G"
4,816306,SD12CC101,1_1,"1_1, 1_2"
4,816306,SD11CA201,1_1,"1_1, 5_2"
4,245506,SB32BA201,1_1,"1_1, 1_G"
4,S09006,SC27BA201,1_1,"1_G, 1_1"
4,S09006,SC23BA201,1_1,"1_G, 1_1"
4,S09006,SC22BA201,1_1,"1_G, 1_1"
4,S41206,SF72BA201,1_1,"1_1, 1_6"
4,239806,SF21CA201,1_1,"1_1, 1_G"
4,249306,SB38BC101,1_1,"1_1, 1_6"
4,252706,SS13BA201,1_1,"1_1, 1_G"
4,252706,SS13BC105,1_1,"1_1, 5_2"
4,237906,WH11CY711,1_1,"1_G, 1_1"
4,251706,WB31BJ101,1_1,"1_E, 1_1"
4,251606,WB31BJ101,1_1,"1_E, 1_1"
4,251206,WB31BJ101,1_1,"1_E, 1_1"
4,246606,NH11CF781,1_1,"1_G, 1_1"
4,252006,SD35CA201,1_1,"1_1, 1_G"
4,814706,SN33BA201,1_1,"1_1, 1_G"
4,251806,SS17BA201,1_1,"1_1, 1_G"
4,244706,NH11CT711,1_1,"1_1, 1_G"
4,816306,SS15BC106,1_1,"1_1, 9_4"
4,816306,SS15BA202,1_1,"1_1, 1_G"
4,816306,SS12BA202,1_1,"1_1, 1_G"
4,251506,WM1-EBM29,1_1,"1_G, 1_1"
4,251406,WM1-EBM29,1_1,"1_G, 1_1"
4,251306,WM1-EBM29,1_1,"1_G, 1_1"
4,814706,SN22BA201,1_1,"1_1, 1_G"
4,254306,SB12BA201,1_1,"1_1, 5_2"
4,252206,SB12BA201,1_1,"1_1, 5_2"
4,254106,SB12BA201,1_1,"1_1, 5_2"
4,245506,SD13BA201,1_1,"1_1, 1_G"
4,S09006,SS13BA201,1_1,"1_1, 1_G"
4,242306,SD11BC101,1_1,"1_1, 1_5"
4,241806,SD17BC101,1_1,"1_1, 1_5"
4,242106,SD17BC101,1_1,"1_1, 1_5"
4,S41806,SS12BA201,1_1,"1_1, 1_G"
4,246706,SB71BC101,1_1,"1_1, 1_3"
4,251906,WH12CE711,1_1,"1_G, 1_1"
4,247606,WA500TB51,1_1,"1_G, 1_1"
4,246506,WA500TB51,1_1,"1_G, 1_1"
4,251906,SD36CC101,1_1,"1_1, 1_6"
4,251806,SD36CC101,1_1,"1_1, 1_6"
4,251706,SD36CC101,1_1,"1_1, 1_6"
4,237806,WF22CT761,1_1,"1_G, 1_1"
4,248006,SS11BA201,1_1,"1_1, 1_G"
4,251706,WE52PE711,1_1,"1_G, 1_1"
4,251506,WE42PE711,1_1,"1_1, 1_G"
4,251506,WE52PE711,1_1,"1_G, 1_1"
4,251306,WE52SE711,1_1,"1_G, 1_1"
4,251306,WE42PE711,1_1,"1_1, 1_G"
4,251206,WE52SE711,1_1,"1_G, 1_1"
4,251106,WE52SE711,1_1,"1_G, 1_1"
4,251806,SE42BC101,1_1,"1_1, 5_2"
4,242406,SS17BA201,1_1,"1_1, 1_G"
4,814506,SF71BA201,1_1,"1_1, 5_2"
4,S41006,SS15BA201,1_1,"1_1, 1_G"
4,S41006,SS14BA201,1_1,"1_1, 1_G"
4,252106,SD91BC101,1_1,"1_1, 1_A"
4,252006,SD91BC101,1_1,"1_1, 1_A"
4,252706,SF51CA201,1_1,"1_1, 1_G"
4,241906,SB17BA201,1_1,"1_1, 5_2"
4,241806,SB17BA201,1_1,"1_1, 5_2"
4,242506,SB13BA201,1_1,"1_1, 5_2"
4,814706,W2E32B921,1_1,"1_1, 1_G"
4,814806,SD32BA201,1_1,"1_1, 5_2"
4,812406,WA600FB61,1_1,"1_G, 1_1"
4,251406,WH11CT711,1_1,"1_1, 1_G"
4,246706,SB19CC103,1_1,"1_1, 5_2"
4,251706,WH12CE711,1_1,"1_G, 1_1"
4,252806,SB15BA201,1_1,"1_1, 5_2"
4,251406,SN21CA201,1_1,"1_1, 1_G"
4,251206,SN21CA201,1_1,"1_1, 1_G"
4,814706,SS14BA201,1_1,"1_1, 1_G"
4,246606,SB59CA201,1_1,"1_1, 1_2"
4,811806,WH61CY711,1_1,"1_G, 4_2"
4,248006,WA100FB12,1_1,"1_G, 2_4"
4,816306,ST12CA201,1_1,"1_1, 5_2"
4,814706,SD78BA201,1_1,"1_1, 1_E"
4,814506,SD78BA201,1_1,"1_1, 1_E"
4,814706,SN33BA201,1_1,"1_1, 1_G"
4,252806,SS13BC103,1_1,"1_1, 5_2"
4,251506,SF61BA202,1_1,"1_1, 1_G"
4,251406,SF61BA202,1_1,"1_1, 1_G"
4,251306,SF61BA202,1_1,"1_1, 1_G"
4,246706,WB38BJ101,1_1,"1_E, 1_1"
4,S42006,SD33CA201,1_1,"1_1, 1_G"
4,238006,WH11CY711,1_1,"1_G, 1_1"
4,242506,SB56CC101,1_1,"1_2, 1_1"
4,242406,SB57CC101,1_1,"1_2, 1_1"
4,251306,SE41BA201,1_1,"1_1, 1_2"
4,251406,SB12BA201,1_1,"1_1, 5_2"
4,S40706,2A800A060,1_1,"1_G, 1_6"
4,814006,1A000E006,1_1,"1_G, 1_1"
4,S41206,SN21BA201,1_1,"1_1, 1_G"
4,246706,N1D16F832,1_1,"1_1, 1_G"
4,249206,SE31BA201,1_1,"1_1, 1_2"
4,814706,SS32BA201,1_1,"1_1, 1_G"
4,S41806,SD14BA201,1_1,"1_1, 5_2"
4,S41806,SD13BA201,1_1,"1_1, 5_2"
4,242406,SE12CC101,1_1,"1_1, 5_2"
4,251906,SE31BC101,1_1,"1_1, 1_2"
4,814606,WH12CH716,1_1,"1_G, 1_1"
4,814506,WH12CH716,1_1,"1_G, 1_1"
4,S42006,SD13BA201,1_1,"1_1, 5_2"
4,252806,SB15BA201,1_1,"1_1, 5_2"
4,244706,WH11CW726,1_1,"1_G, 1_1"
4,814706,WA400EB11,1_1,"1_G, 1_1"
4,252806,SS17BC101,1_1,"1_1, 5_2"
4,S41806,SS14BA201,1_1,"1_1, 1_G"
4,S09206,SS34BA201,1_1,"1_1, 5_2"
4,249106,SB39BC101,1_1,"1_1, 1_6"
4,S41206,SE12CC101,1_1,"1_1, 1_2"
4,242206,SE31BA201,1_1,"1_1, 1_2"
4,251706,SD34CA201,1_1,"1_1, 1_G"
4,252206,SF21CA201,1_1,"1_1, 1_G"
4,252006,SF21CA201,1_1,"1_1, 1_G"
4,251806,SN21CA201,1_1,"1_1, 1_G"
4,252006,SN21CA201,1_1,"1_1, 1_G"
4,254306,SE11CC101,1_1,"1_1, 5_2"
4,242506,SE31BC102,1_1,"1_1, 1_2"
4,251406,SD34CA201,1_1,"1_1, 1_G"
4,252006,SB12BA201,1_1,"1_1, 5_2"
4,251806,SB12BA201,1_1,"1_1, 5_2"
4,251706,SB12BA201,1_1,"1_1, 5_2"
4,252006,SD36CA201,1_1,"1_1, 1_G"
4,246706,SB72BC101,1_1,"1_1, 1_3"
4,S09006,SE41BA201,1_1,"1_1, 5_2"
4,252806,SF51CA201,1_1,"1_1, 1_G"
4,S41806,SD34CA201,1_1,"1_1, 1_G"
4,237906,W1E51T911,1_1,"1_1, 1_G"
4,246606,N1D11T831,1_1,"1_1, 1_G"
4,250006,WA200EB11,1_1,"1_G, 1_1"
4,247806,WA200EB11,1_1,"1_G, 1_1"
4,242506,SS15BA201,1_1,"1_1, 1_G"
4,814006,W1F61F861,1_1,"1_1, 1_D"
4,814006,WH23PH717,1_1,"1_G, 1_1"
4,814506,WS13PT754,1_1,"1_1, 1_G"
4,S09206,SE11CC101,1_1,"1_1, 1_2"
4,248006,W1D16TM51,1_1,"1_1, 1_D"
4,S41806,SF91SA201,1_1,1_G
4,242406,WD13PL701,1_1,"1_1, 1_6"
4,252806,SS13BA201,1_1,"1_1, 1_G"
4,252806,SD13BC101,1_1,"1_1, 1_5"
4,814706,SS41BA201,1_1,"1_1, 1_G"
4,814706,WS41PF741,1_1,"1_G, 1_2"
4,S09206,SE12CC101,1_1,"1_1, 1_2"
4,S09206,SE12CA201,1_1,"1_1, 1_G"
4,251606,SN21CA201,1_1,"1_1, 1_G"
4,241606,SS11BA201,1_1,"1_1, 1_G"
4,244606,SS13BA201,1_1,"1_1, 1_G"
4,251406,WE52SB721,1_1,"1_1, 1_G"
4,S09006,SB13BC105,1_1,"1_1, 1_2"
4,246706,SB38BA201,1_1,"1_1, 1_G"
4,814706,SR68CA201,1_1,"1_1, 1_E"
4,251306,SE42BA201,1_1,"1_1, 1_2"
4,816306,SN31CA201,1_1,"1_1, 1_G"
4,251506,WD92PT756,1_1,"1_1, 1_G"
4,251406,WD92PT756,1_1,"1_1, 1_G"
4,814006,SU32BA201,1_1,"1_1, 1_G"
4,251706,WS15PF751,1_1,"1_5, 1_G"
4,251606,WS15PF751,1_1,"1_5, 1_G"
4,251506,WS15PF751,1_1,"1_5, 1_G"
4,814106,WS68SF741,1_1,"1_1, 1_G"
4,813806,WS68PF741,1_1,"1_1, 1_G"
4,251806,SB15BC101,1_1,"1_1, 5_2"
4,251406,SB15BC101,1_1,"1_1, 5_2"
4,252706,SS18BA201,1_1,"1_1, 1_G"
4,246606,SD31CA201,1_1,"1_1, 1_G"
4,251706,SD38CC103,1_1,"1_1, 1_6"
4,242406,SS13BA201,1_1,"1_1, 1_G"
4,242506,SB18BA201,1_1,"1_1, 5_2"
4,252206,SN21CA201,1_1,"1_1, 1_G"
4,251806,W1D16T852,1_1,"1_1, 1_G"
4,251506,W1D16T852,1_1,"1_1, 1_G"
4,814206,SE23BC101,1_1,"1_1, 1_A"
4,247906,WE51ST711,1_1,"1_1, 1_G"
4,247806,WE51ST711,1_1,"1_1, 1_G"
4,251906,SF51CC101,1_1,"1_1, 1_G"
4,246306,WE51ST711,1_1,"1_1, 1_G"
4,249206,SE32CA201,1_1,"1_1, 1_2"
4,816406,SE11CC107,1_1,"1_1, 1_2"
4,242406,2A800A060,1_1,"1_G, 1_1"
4,242506,SD16BA201,1_1,"1_1, 1_G"
4,249106,SS19BA201,1_1,"1_1, 1_G"
4,249006,SS19BA201,1_1,"1_1, 1_G"
4,S42006,SE51BA201,1_1,"1_1, 1_G"
4,246606,SE51BA201,1_1,"1_1, 1_2"
4,251206,SD92PA201,1_1,"1_1, 1_G"
4,242506,SB38BC103,1_1,"1_1, 1_6"
4,242506,SB38BA201,1_1,"1_1, 1_G"
4,251606,WA500TB52,1_1,"1_G, 1_1"
4,251406,WA500TB52,1_1,"1_G, 1_1"
4,S09206,SD12CC101,1_1,"1_1, 1_2"
4,252806,SE32CA201,1_1,"1_1, 1_2"
4,S41206,SB12BC101,1_1,"1_1, 1_2"
4,249006,SS11BA201,1_1,"1_1, 1_G"
4,251706,WE11CB621,1_1,"1_G, 1_1"
4,251406,WE11CB621,1_1,"1_G, 1_1"
4,251506,SE32CA202,1_1,"1_1, 1_2"
4,251906,SS15BA201,1_1,"1_1, 1_G"
4,251606,N1D11F832,1_1,"1_1, 1_G"
4,251506,N1D11F832,1_1,"1_1, 1_G"
4,251406,N1D11F832,1_1,"1_1, 1_G"
4,242506,SE21BA201,1_1,"1_1, 1_G"
4,242406,SE21BA201,1_1,"1_1, 1_G"
4,252706,SB51CA201,1_1,"1_1, 1_2"
4,251306,SF61BA201,1_1,"1_1, 1_G"
4,251106,SF61BA201,1_1,"1_1, 1_G"
4,S41806,SE52BA201,1_1,"1_1, 1_G"
4,S41206,SD13BA201,1_1,"1_1, 5_2"
4,251906,SS19BA201,1_1,"1_1, 1_G"
4,S41806,SD14BA201,1_1,"1_1, 5_2"
4,814506,SD21BA201,1_1,"1_1, 1_7"
4,814606,SD21BA201,1_1,"1_1, 1_7"
4,S09206,SD13CA201,1_1,"1_1, 5_2"
4,242406,SS18BA201,1_1,"1_1, 1_G"
4,S09006,SE22BC101,1_1,"1_1, 1_G"
4,408906,SE23BA201,1_1,"1_1, 1_G"
4,242006,SB18BA201,1_1,"1_1, 5_2"
4,246606,WH21CH716,1_1,"1_G, 1_1"
4,251506,1A000E009,1_1,"1_G, 1_1"
4,251206,1A000E009,1_1,"1_G, 1_1"
4,814606,SS59BA201,1_1,"1_1, 1_G"
4,814606,SD91PA201,1_1,"1_1, 5_2"
4,814506,SD91PA201,1_1,"1_1, 5_2"
4,814706,WH22CY711,1_1,"1_G, 1_1"
4,814706,WA230KB24,1_1,"1_G, 1_D"
4,242406,SE41BA201,1_1,"1_1, 1_2"
4,244706,51610A001,1_1,"1_1, 1_B"
4,S41206,SE11CA201,1_1,"1_1, 1_G"
4,408806,WB35PL701,1_1,"1_1, 1_E"
4,244606,NH11CD71A,1_1,"1_1, 1_G"
4,408906,SE21BC101,1_1,"1_1, 1_G"
4,251406,WE31PL701,1_1,"1_1, 1_E"
4,244706,WN31ST712,1_1,"1_G, 1_D"
4,251906,W1D13TM51,1_1,"1_1, 1_D"
4,251406,W1D13TM51,1_1,"1_1, 1_D"
4,251306,W1D13TM51,1_1,"1_1, 1_D"
4,S09006,SE42BA201,1_1,"1_1, 5_2"
4,252006,SS11BA201,1_1,"1_1, 1_G"
4,251806,SS11BA201,1_1,"1_1, 1_G"
4,246606,SS18BA201,1_1,"1_1, 1_G"
4,246606,SS17BA201,1_1,"1_1, 1_G"
4,252706,SE22BA201,1_1,"1_1, 1_G"
4,251806,SD34CA201,1_1,"1_1, 1_G"
4,252706,SD39CA201,1_1,"1_1, 1_G"
4,S09206,SS33BC101,1_1,"1_1, 1_9"
4,248006,SD12BA201,1_1,"1_1, 1_G"
4,814706,SD26BA201,1_1,"1_1, 1_7"
4,251906,SE42BC101,1_1,"1_1, 5_2"
4,242406,SS16BA201,1_1,"1_1, 1_G"
4,242506,SB31BA201,1_1,"1_1, 1_G"
4,814506,1A000E002,1_1,"1_G, 1_1"
4,252806,SE11CA201,1_1,"1_1, 1_G"
4,408906,SF51BC107,1_1,"1_1, 1_2"
4,408906,SF41BC107,1_1,"1_9, 5_2"
4,810306,WE42PT761,1_1,"1_1, 1_G"
4,810206,WE42PT761,1_1,"1_1, 1_G"
4,252706,SF61BA201,1_1,"1_1, 1_G"
4,251306,SS11BC103,1_1,"1_1, 5_2"
4,252206,SB19CA201,1_1,"1_1, 5_2"
4,252006,SB19CA201,1_1,"1_1, 5_2"
4,814706,SE42BA201,1_1,"1_1, 1_2"
4,252806,SB38BA201,1_1,"1_1, 1_G"
4,245506,SD39CA201,1_1,"1_1, 1_G"
4,252806,SD12BA201,1_1,"1_1, 1_G"
4,816306,WD12CL701,1_1,"5_2, 9_2"
4,252006,W1D13T852,1_1,"1_1, 1_G"
4,248106,W1D13TM51,1_1,"1_1, 1_D"
4,251806,SB77BA201,1_1,"1_1, 1_A"
4,251606,SB77BA201,1_1,"1_1, 1_A"
4,251106,SB77BA201,1_1,"1_1, 1_A"
4,250006,SB76BA201,1_1,"1_1, 1_A"
4,S08506,WF61PT761,1_1,"1_1, 1_2"
4,242106,SE41BC101,1_1,"1_1, 5_2"
4,241806,SE41BC102,1_1,"1_1, 5_2"
4,251306,SD35CA201,1_1,"1_1, 1_G"
4,251206,SD35CA201,1_1,"1_1, 1_G"
4,252106,SN21CA201,1_1,"1_1, 1_G"
4,252006,SN21CA201,1_1,"1_1, 1_G"
4,245506,SD11BA201,1_1,"1_1, 1_G"
4,242406,SD14BA201,1_1,"1_1, 1_G"
4,242506,SB14BC101,1_1,"1_1, 5_2"
4,246706,SE41BC103,1_1,"1_1, 5_2"
4,244606,SN21BA201,1_1,"1_1, 1_G"
4,241706,WE52SL701,1_1,"1_1, 9_2"
4,241806,WE52SL701,1_1,"1_1, 9_2"
4,242106,WE52SL701,1_1,"1_1, 9_2"
4,S08606,1A000E006,1_1,"1_G, 1_1"
4,S40306,SN31BA201,1_1,"1_1, 1_G"
4,S41806,SS13BC105,1_1,"1_1, 1_6"
4,S41806,SS13BC101,1_1,"1_1, 1_6"
4,252206,SF61BA201,1_1,"1_1, 1_G"
4,S41206,SD34CA201,1_1,"1_1, 1_G"
4,248106,N1D16F832,1_1,"1_1, 1_G"
4,247406,SB13BA201,1_1,"1_1, 5_2"
4,246706,SB11CC103,1_1,"1_1, 5_2"
4,814506,WA230KB24,1_1,"1_G, 1_D"
4,814706,SF71BA201,1_1,"1_1, 5_2"
4,242506,SB31BC101,1_1,"1_1, 1_6"
4,814606,SF71BA201,1_1,"1_1, 5_2"
4,S41206,SB38BC101,1_1,"1_1, 5_2"
4,244806,WN21SF6HR,1_1,1_2
4,251806,SS11BA201,1_1,"1_1, 1_G"
4,251306,SS11BA201,1_1,"1_1, 1_G"
4,252706,SE42BA201,1_1,"1_1, 1_2"
4,251506,W1D13T852,1_1,"1_1, 1_G"
4,249106,SF51CA201,1_1,"1_1, 1_G"
4,S09006,SN21CA201,1_1,"1_1, 1_G"
4,S09006,SD12CA201,1_1,"1_1, 5_2"
4,251806,SE42BC101,1_1,"1_1, 5_2"
4,251906,N1D13F832,1_1,"1_1, 1_G"
4,251806,N1D13F832,1_1,"1_1, 1_G"
4,246706,SD11BA201,1_1,"1_1, 1_G"
4,251506,WH12CE711,1_1,"1_G, 1_1"
4,251306,WH12CE711,1_1,"1_G, 1_1"
4,S09206,SE22BA201,1_1,"1_1, 1_G"
4,252706,SD13BA201,1_1,"1_1, 1_G"
4,814606,WA400TB54,1_1,"1_1, 1_G"
4,244706,SB16BA202,1_1,"1_1, 5_2"
4,251806,SE41BC103,1_1,"1_1, 5_2"
4,408806,WA500FB41,1_1,"1_G, 1_6"
4,242406,SE51BA201,1_1,"1_1, 1_2"
4,252206,SF61BA201,1_1,"1_1, 1_G"
4,251706,SF61BA201,1_1,"1_1, 1_G"
4,251406,SF61BA201,1_1,"1_1, 1_G"
4,251106,SF61BA201,1_1,"1_1, 1_G"
4,409006,NN31PE715,1_1,1_7
4,242506,SD17BC101,1_1,"1_1, 1_5"
4,242506,SD14BC101,1_1,"1_1, 1_5"
4,814706,SD54BA201,1_1,"1_1, 5_2"
4,814706,SS59BA201,1_1,"1_1, 1_G"
4,813906,WA400EB11,1_1,"1_G, 1_1"
4,252006,WF61PF761,1_1,"1_1, 1_G"
4,251806,WF61PF761,1_1,"1_1, 1_G"
4,251606,WF61PF761,1_1,"1_1, 1_G"
4,238006,1A000E002,1_1,"1_G, 1_1"
4,408806,WA300TB31,1_1,"1_1, 1_G"
4,251406,WE51BB1HE,1_1,"1_2, 1_1"
4,251106,WE51BB1HE,1_1,"1_2, 1_1"
4,251806,WE51BB1HE,1_1,"1_2, 1_1"
4,251506,SS15BA201,1_1,"1_1, 1_G"
4,252206,SE42BA201,1_1,"1_1, 1_2"
4,252106,SE42BC101,1_1,"1_1, 5_2"
4,252106,SE42BA201,1_1,"1_1, 1_2"
4,816306,SE11CC101,1_1,"1_1, 1_2"
4,S09206,SS32BC102,1_1,"1_1, 1_9"
4,249106,SB18BC103,1_1,"1_1, 5_2"
4,244706,WH21CD713,1_1,"1_G, 1_1"
4,816306,SD13CC101,1_1,"1_1, 1_2"
4,816306,SD13CA201,1_1,"1_1, 5_2"
4,251106,SS15BA201,1_1,"1_1, 1_G"
4,252806,SS13BA201,1_1,"1_1, 1_G"
4,252806,SS12BC101,1_1,"1_1, 5_2"
4,252706,SS16BA201,1_1,"1_1, 1_G"
4,S41906,SE11CA201,1_1,"1_1, 1_G"
4,251706,W1D11TM51,1_1,"1_1, 1_D"
4,245506,SS12BC101,1_1,"1_1, 5_2"
4,S09206,SN22BA201,1_1,"1_1, 1_G"
4,248106,SD34CA201,1_1,"1_1, 1_G"
4,246606,SD15BA201,1_1,"1_1, 1_G"
4,814706,SE42BC101,1_1,"1_1, 1_2"
4,S41806,SD33CA201,1_1,"1_1, 1_G"
4,242106,WH11CH716,1_1,"1_G, 1_1"
4,241906,WH11CH716,1_1,"1_G, 1_1"
4,241606,WH11CH716,1_1,"1_G, 1_1"
4,251706,N1D16F832,1_1,"1_1, 1_G"
4,238806,N1D16T824,1_1,"1_1, 1_G"
4,S09006,SN22BA201,1_1,"1_1, 1_G"
4,251806,SD14BC101,1_1,"1_1, 1_5"
4,251206,N1D15F832,1_1,"1_1, 1_G"
4,242306,SD35CC101,1_1,"1_1, 1_6"
4,251906,SN21CA201,1_1,"1_1, 1_G"
4,251306,SN21CA201,1_1,"1_1, 1_G"
4,251506,SS12BC103,1_1,"1_1, 5_2"
4,251406,SS12BC103,1_1,"1_1, 5_2"
4,251306,SS12BC103,1_1,"1_1, 5_2"
4,251206,SS11BA201,1_1,"1_1, 1_G"
4,251106,SS11BA201,1_1,"1_1, 1_G"
4,251406,SS13BA201,1_1,"1_1, 1_G"
4,248106,SS17BC101,1_1,"1_1, 5_2"
4,239706,2A800A060,1_1,"1_G, 1_1"
4,813906,SS20BA201,1_1,"1_1, 1_G"
4,246606,SD18BA201,1_1,"1_1, 1_G"
4,251506,SD13BA201,1_1,"1_1, 1_G"
4,251206,SD13BA201,1_1,"1_1, 1_G"
4,251306,SD13BA201,1_1,"1_1, 1_G"
4,246606,SE12CA201,1_1,"1_1, 1_G"
4,246206,1A000E006,1_1,"1_G, 1_1"
4,245206,WA200EB11,1_1,"1_G, 1_1"
4,232806,W1D16TM51,1_1,"1_1, 1_D"
4,232706,W1D16TM51,1_1,"1_1, 1_D"
4,S08806,SS11BA201,1_1,"1_1, 1_G"
4,238006,WM1-EBM29,1_1,"1_G, 1_1"
4,237806,1A000E008,1_1,"1_G, 1_1"
4,247606,WH12CD711,1_1,"1_G, 1_1"
4,246206,WH12CD711,1_1,"1_G, 1_1"
4,814106,SE13CA201,1_1,"1_1, 1_G"
4,246606,SE31BC101,1_1,"1_1, 1_2"
4,248106,SB32BA201,1_1,"1_1, 1_G"
4,246106,SB11CA201,1_1,"1_1, 5_2"
4,248006,SE42BC102,1_1,"1_1, 5_2"
4,248106,SS17BA202,1_1,"1_1, 1_G"
4,248106,SN21CA202,1_1,"1_1, 1_G"
4,248006,SS18BC107,1_1,"1_1, 5_2"
4,248006,SS19BA202,1_1,"1_1, 1_G"
4,248006,SS18BA202,1_1,"1_1, 1_G"
4,248006,SE41BA202,1_1,"1_1, 1_2"
4,249906,SB53CA201,1_1,"1_1, 1_2"
4,249906,SB52CA201,1_1,"1_1, 1_2"
4,812306,NV91CF784,1_1,"1_9, 1_D"
4,248106,SN21CA201,1_1,"1_1, 1_G"
4,813806,SS52BA201,1_1,"1_1, 1_G"
4,814506,SB42BA201,1_1,"1_1, 1_5"
4,246606,SN21BC105,1_1,"1_E, 5_2"
4,251606,SB10CA201,1_1,"1_1, 5_2"
4,251406,SB10CA201,1_1,"1_1, 5_2"
4,251206,SB10CA201,1_1,"1_1, 5_2"
4,S40206,NH11CH711,1_1,"1_3, 1_1"
4,814606,SS36BA201,1_1,"1_1, 1_G"
4,246306,WE51ST711,1_1,"1_1, 1_G"
